id,latitude,longitude
1481078176,19.2297569,72.8609445
1481080651,19.2285197,72.8580529
1490200570,19.0190134,72.8404667
1490200632,19.0188756,72.840356
1490200676,19.0188641,72.8405557
1490200677,19.0188234,72.8404004
1494132036,19.0207641,72.8486022
1511336025,19.2504464,72.8664069
1511336027,19.2502243,72.8667686
1511525618,19.2420754,72.8642253
1511529014,19.2468466,72.8649249
1511531476,19.2442571,72.8646567
1511531477,19.2444025,72.8643524
1532750864,19.2324723,72.8635129
1596008547,19.1833997,72.9495031
1596008552,19.1789768,72.9496283
1596018871,19.1749148,72.9562572
1632712308,19.1885521,72.8581257
1632712320,19.1892568,72.8499426
1632712364,19.1917193,72.8587127
1633262408,19.0209899,72.8487744
1634012685,19.1839434,72.8638801
1634012703,19.1870322,72.8623781
1634012752,19.1881892,72.8638934
1634012860,19.1920124,72.8661912
1634250050,19.0488616,72.9303927
1634250054,19.0488749,72.9307172
1634250062,19.0491646,72.9306048
1634250074,19.0500683,72.9334515
1640191301,18.932473,72.8312419
1640273641,19.1185375,72.8481897
1640769588,19.1108184,72.925661
1640769609,19.1123442,72.9331321
1640769756,19.1263589,72.8937723
1640852143,19.1029177,72.8690778
1640972957,19.0486798,72.8383472
1642886278,19.2305075,72.8635241
1642951740,19.0521013,72.8788803
1642951748,19.0528192,72.88105
1642951800,19.0536044,72.8822871
1642951818,19.0538601,72.8833422
1642951846,19.0548219,72.885073
1642951851,19.0547729,72.884657
1642951881,19.058254,72.8896646
1642951891,19.058952,72.8903137
1642951893,19.0590868,72.8901831
1642954374,19.0500401,72.8772196
1642954383,19.0512008,72.8779646
1642954387,19.0513284,72.8776655
1642954393,19.0515356,72.8773129
1643007858,18.9282511,72.8242777
1643027258,19.0805037,72.9042303
1643031073,19.0742757,72.9031388
1643031078,19.0770226,72.9038366
1643035294,19.0742924,72.9051922
1643035296,19.0751767,72.9051076
1643035300,19.075148,72.9060729
1643035301,19.0753088,72.9034016
1643093983,18.9450278,72.8344905
1643093987,18.9451394,72.8347075
1643105813,18.9330252,72.8313453
1643105814,18.9327072,72.8300363
1643105819,18.9328578,72.8287805
1643105824,18.9329737,72.827907
1643105843,18.9345103,72.8309748
1643105844,18.9345388,72.8327715
1643105879,18.9380395,72.8344236
1643105886,18.9386305,72.8346985
1643105899,18.9452416,72.8340934
1643134423,19.0373769,72.8609092
1643134428,19.0374436,72.8607423
1643134459,19.0375597,72.8632033
1643134506,19.0456379,72.8637649
1643160144,18.9434155,72.8290133
1643160180,18.9403407,72.8347611
1643210452,18.9427335,72.8294645
1643210453,18.9426395,72.8269248
1643210456,18.9427291,72.8269495
1643210476,18.9431816,72.8297605
1643210478,18.9432948,72.8297121
1643210479,18.9432824,72.8292416
1643210481,18.9433401,72.8290661
1643210495,18.9436878,72.8294062
1643210496,18.9438646,72.8294138
1643210501,18.9439257,72.8286424
1643210508,18.9455044,72.827757
1643210511,18.9455687,72.8277211
1643210517,18.9462965,72.8290678
1643210518,18.9464793,72.8293651
1643263967,19.02583,72.8787243
1643264091,19.0367613,72.8950645
1643264250,19.0523435,72.8998598
1643264260,19.0526941,72.8999913
1643264325,19.0596656,72.9006889
1643264330,19.0597684,72.9003458
1643264361,19.0601819,72.900451
1643351712,19.0434014,72.9233037
1643351719,19.0435156,72.9235946
1643351766,19.053378,72.8969517
1643351828,19.056014,72.9005357
1643351830,19.0561729,72.8980838
1643351843,19.0569761,72.887222
1643351856,19.0598896,72.8966104
1643351868,19.0636991,72.8971917
1643351870,19.0638507,72.8966448
1643413863,19.2042318,72.9538167
1643413867,19.2078989,72.9582013
1643413903,19.2136565,72.9550899
1643413909,19.2143203,72.9586
1643413937,19.2194301,72.96627
1643413951,19.2225679,72.9663284
1643413992,19.2286267,72.96736
1644081954,19.1188449,72.9357708
1644081956,19.1210209,72.9370615
1644082010,19.1472916,72.936886
1644082014,19.1477135,72.9303129
1644082017,19.1479251,72.9300601
1644082876,19.1444754,72.9503651
1644082897,19.1503399,72.9441306
1644082906,19.1520071,72.9459038
1644085160,19.1468551,72.9471972
1644085190,19.1474577,72.9476742
1644085208,19.1503803,72.9491356
1644086510,19.0850839,72.9053901
1644086514,19.0865712,72.9089903
1644086520,19.0873923,72.9080539
1644089890,19.1054176,72.9306703
1644089893,19.1052764,72.9310481
1644089902,19.1091534,72.9322591
1644089912,19.1141724,72.9357905
1644089928,19.1206509,72.9388349
1645876418,19.0121711,72.8360819
1645876420,19.0120581,72.8362182
1645876426,19.0160266,72.8399825
1645876427,19.017158,72.8410193
1645876429,19.01721,72.8409831
1645876432,19.0172673,72.8410757
1645876435,19.0179181,72.8418398
1645876454,19.0194154,72.842639
1645876460,19.0204086,72.8433751
1645886293,19.0209956,72.8426816
1645886337,19.0212303,72.8428459
1645886338,19.0212516,72.8419635
1645886344,19.0216853,72.8426372
1645886348,19.0217,72.8423074
1645931715,19.1177151,72.9045836
1645931721,19.1196606,72.9051745
1645992814,19.2700516,72.9650637
1646070500,19.0682725,72.9998694
1646070517,19.0686048,72.9999006
1646070631,19.0691164,72.9927673
1646685591,19.1592291,72.8397395
1646685599,19.2032319,72.8341983
1646685601,19.203747,72.8281205
1646690888,19.2443667,72.863617
1646690901,19.2479063,72.8569343
1646690902,19.2481345,72.8574026
1646690963,19.2540442,72.8661705
1646690973,19.2545148,72.8696956
1646690976,19.2549173,72.8485662
1646703206,19.233996,72.869541
1646703693,19.2474107,72.8706322
1646746610,19.1353847,72.8476969
1646746621,19.1377993,72.8372844
1646746657,19.1441981,72.8407937
1646827550,19.1232666,72.844115
1646827559,19.1277871,72.8448455
1646854024,19.2012752,72.8214585
1646854031,19.2067977,72.8211522
1647015495,19.1689423,72.9655457
1647015589,19.1704323,72.961702
1647015728,19.1727915,72.9673047
1647015812,19.1742227,72.9617608
1647016078,19.1788685,72.9391561
1647016238,19.1833794,72.9489477
1647016346,19.1868155,72.9461211
1647016599,19.1910336,72.9769776
1647016706,19.1936392,72.962436
1647016714,19.195014,72.983064
1647017113,19.200484,72.9538201
1647048944,19.1911592,72.9804567
1647048997,19.1949311,72.9470391
1647049255,19.1970549,72.9799298
1647163158,19.0936523,72.8995295
1647285790,19.0747772,72.8796938
1647344919,19.053647,72.8461858
1647344926,19.0536493,72.8466136
1647344937,19.0539757,72.8463628
1647344940,19.0541117,72.8464251
1647344945,19.0542846,72.8461254
1647556137,19.2548261,72.8560884
1647747115,19.0472579,72.8522429
1647747116,19.0473388,72.8515744
1647747137,19.0482465,72.8563559
1647747259,19.0526547,72.8473869
1647747270,19.0529046,72.8473385
1647747278,19.0530645,72.8475864
1648168311,19.2142263,72.8680654
1648168316,19.2159524,72.8673101
1648234765,19.1808261,72.9666487
1648244726,19.1082461,72.9012446
1650164518,19.1188901,72.886865
1650291685,19.1972463,72.8786631
1650345897,19.0034323,72.8241343
1650382577,19.0127373,72.8167237
1650385405,19.0162865,72.8287902
1650385414,19.0186191,72.833357
1650385417,19.0187181,72.8331327
1650399569,19.1598566,72.9985702
1650406080,19.1944559,72.9946709
1650694511,19.0270115,72.8559858
1650694545,19.0274221,72.8555566
1650707622,19.0000451,72.8554847
1650716617,19.0260278,72.8660899
1650738244,19.0282093,72.8568992
1650753935,19.0212692,72.8520453
1650753960,19.0215158,72.8517709
1650753970,19.0220005,72.8511283
1650770679,19.0226988,72.8500344
1650770681,19.0229302,72.8500245
1651338387,19.0292053,72.9248844
1651338402,19.0331356,72.9289894
1651338410,19.0333417,72.9240999
1651338413,19.0352497,72.9304917
1651338416,19.0354597,72.9307335
1651338485,19.0366222,72.9248325
1651338487,19.0366688,72.9245554
1651338537,19.0379833,72.9246665
1651338640,19.0400519,72.9137479
1651338652,19.0420067,72.9251681
1651338660,19.0420201,72.9249001
1651338708,19.0430213,72.9249454
1651387817,19.0540824,72.8892738
1651404914,19.0461695,72.8998664
1651404922,19.0602643,72.8994933
1651414478,19.0619132,72.8978241
1651414481,19.0621954,72.8982197
1651421959,19.0605879,72.8970626
1651447381,18.9288448,72.8230443
1651522076,19.3032697,72.865166
1651522081,19.3053046,72.8609415
1651530803,19.269717,72.8722603
1651530815,19.2705524,72.8760845
1651530819,19.2707872,72.8734627
1651530826,19.2713642,72.8674328
1651530846,19.2739269,72.8696241
1651530849,19.2741426,72.8696269
1651530855,19.2749995,72.8769427
1651530899,19.2780701,72.8708671
1651530910,19.2821441,72.878039
1651530930,19.2842724,72.8804521
1651530938,19.2857446,72.8692851
1651530940,19.2856851,72.8693861
1651530966,19.2876625,72.8788301
1651530989,19.292785,72.8613034
1651530992,19.2927843,72.8721692
1651530994,19.2943463,72.8681321
1651530996,19.2953658,72.8635954
1651530997,19.2960457,72.8751485
1651530998,19.2967548,72.8649097
1651530999,19.299154,72.8780605
1651531001,19.2992234,72.8617525
1651531023,19.3036793,72.8656272
1651537105,19.2951666,72.8547094
1651537107,19.2954361,72.8575253
1651537108,19.295535,72.8576921
1651554245,19.2729478,72.8855136
1651800483,19.125621,72.8625519
1651800567,19.1312737,72.8628694
1651800604,19.1318839,72.8552771
1651800945,19.1354688,72.8574769
1651801084,19.1387609,72.8631168
1651936218,19.1192905,72.8554132
1654348796,19.0517977,72.8248625
1654348806,19.0518394,72.8246708
1654348854,19.0549338,72.8848162
1654348856,19.05508,72.8363362
1654348910,19.0607299,72.8844858
1654363420,19.0636649,72.8346774
1654383155,19.0553338,72.9106739
1654406810,18.9807632,72.8264871
1654406812,18.981122,72.8271734
1665624924,19.0646506,72.9110644
1665625025,19.0687246,72.9042299
1665625040,19.068818,72.904366
1665625106,19.070418,72.9080512
1665625108,19.0702686,72.9076426
1665625137,19.0706255,72.9072376
1665625168,19.0709565,72.9079441
1665625199,19.0712744,72.9084175
1665625258,19.0716479,72.9081463
1665625285,19.0720396,72.9078396
1665625322,19.0722957,72.9091216
1665625327,19.0727734,72.9102429
1665625665,19.1625274,72.9595169
1665625694,19.1630295,72.9615522
1665625808,19.1873452,72.9807646
1704905464,18.9315611,72.8355003
1714209578,19.1627187,72.9415489
1714209584,19.1650492,72.9433893
1728805935,19.1767909,72.9677982
1728805936,19.176419,72.9682695
1855281030,19.2233148,72.9735828
1855295799,19.2208462,72.9541112
1855295828,19.2188781,72.9525933
1855295830,19.216006,72.9560202
1855304294,19.2041239,72.9543436
1855304296,19.2081987,72.9548381
1855304304,19.2092593,72.9625736
1855304305,19.2050432,72.9500758
1855308653,19.2012422,72.9598331
1861339112,19.1638427,72.9633685
1861339114,19.1684866,72.9663024
1861339118,19.1640211,72.9630712
1861440281,19.1853444,72.955773
1861440284,19.1855847,72.9556697
1861440287,19.185487,72.9556265
1879817381,19.119529,72.9027504
1879817382,19.1195839,72.9051992
1879817385,19.1197885,72.9051353
1879817401,19.1202488,72.9000907
1879817408,19.1206329,72.9072593
1879817433,19.1216815,72.8989594
1879817474,19.1240356,72.8971457
1879817478,19.1237613,72.9100618
1879817489,19.1238509,72.9100578
1879817490,19.1238486,72.9126126
1879817493,19.1241153,72.8972795
1879817504,19.1243042,72.938243
1879817555,19.1250387,72.9326775
1879817632,19.1259388,72.9175329
1879817634,19.1259515,72.890874
1879817642,19.1261584,72.8907118
1879817644,19.1261586,72.9216206
1879817651,19.1265136,72.9215149
1879817653,19.1265459,72.92164
1879817672,19.1281559,72.9193037
1879817802,19.1294223,72.8804724
1879817815,19.1295316,72.880503
1879817825,19.1299616,72.8779183
1879817892,19.1342688,72.8744227
1879817893,19.134362,72.8745163
1879817894,19.1344031,72.8743695
1879817912,19.1390445,72.8710838
1879817913,19.1390886,72.8709923
1879818059,19.1405084,72.8550112
1880477225,19.1250981,72.9274088
1880477227,19.1251763,72.9274098
1906828922,19.106093,72.8537221
1906828925,19.1060906,72.8535834
1906829003,19.1202147,72.8558619
1906829046,19.1266795,72.8555428
1913053572,19.0923313,72.8465894
1913053586,19.0968629,72.8515775
1913053599,19.0983534,72.8459066
1913053602,19.0986437,72.8442945
1913053619,19.099677,72.8460998
1913053624,19.0998772,72.8444674
1913053666,19.1030656,72.8466647
1913053670,19.1058225,72.8462649
1913053676,19.1060703,72.8534682
1916634196,19.1265191,72.8194115
1916634220,19.1296362,72.8151527
1916634248,19.1361051,72.8172703
1919644786,19.1404354,72.8148045
1919753058,19.148982,72.836211
1920242277,19.1097787,72.8520836
1920242403,19.1160946,72.8372474
1920266039,19.1422627,72.8457211
1920266069,19.1458835,72.8481942
1920266074,19.1464522,72.848133
1920266094,19.1495301,72.8470257
1934768150,19.116155,72.8298429
1934768159,19.1172019,72.8298971
1934768165,19.1175658,72.8295061
1934768186,19.1238983,72.8237939
1934768200,19.1264375,72.8219528
1934779427,19.1171135,72.8297972
1936294786,19.1231019,72.8444517
1936355361,19.0594769,72.8369121
1936355368,19.0615756,72.8372496
1936355375,19.0639333,72.8372748
1936355384,19.067814,72.8373712
1936355393,19.0699253,72.8374589
1936355394,19.0713418,72.8374717
1936355426,19.078309,72.8378545
1936355441,19.0811284,72.8379536
1936355446,19.0826043,72.838037
1936355451,19.0840774,72.8380506
1936355487,19.0897276,72.8383336
1936355548,19.1014046,72.8394843
1936355567,19.1060055,72.8398534
1936355577,19.108081,72.8404217
1936355582,19.1137861,72.8420698
1936355587,19.1163504,72.8439791
1936355603,19.119921,72.8455894
1936499559,19.1243281,72.846817
1936499564,19.1275754,72.8472064
1936499595,19.1362112,72.8475178
1936499649,19.1419436,72.8431833
1936499662,19.1439118,72.8428261
1936499674,19.1458972,72.842975
1936499709,19.1494382,72.8432437
1936499715,19.1522946,72.8446337
1936499721,19.1589612,72.8460006
1936499722,19.1593503,72.8460083
1936499726,19.1617629,72.8461229
1936499738,19.1636031,72.8459644
1936499746,19.1647855,72.8458119
1936499748,19.1662495,72.8457177
1936499780,19.1733207,72.8452068
1936499782,19.1733242,72.8451092
1936499784,19.1735266,72.8451947
1936580349,19.128259,72.8471955
1936627863,19.1131295,72.8547841
1936627865,19.1132132,72.854456
1936627871,19.1150759,72.8504249
1936627903,19.1159233,72.845142
1936627909,19.115953,72.8436046
1936627911,19.1159399,72.8372632
1936627937,19.116195,72.8434964
1936627942,19.1161802,72.8402587
1936627943,19.1161857,72.8430713
1936627968,19.1162468,72.8438951
1936627976,19.1162512,72.8437711
1936627981,19.1164054,72.8436404
1960732185,19.1031953,72.915823
1960732187,19.1044437,72.9167981
1960732198,19.1160351,72.9059416
1960732236,19.123352,72.9383842
1960732239,19.1247551,72.9389641
1960732248,19.1272765,72.9399053
1960732258,19.1510778,72.9545985
1960732259,19.1511454,72.9544833
1960732300,19.1634574,72.9629541
1960732302,19.1635253,72.9628573
1960732315,19.1684083,72.9664128
1960732352,19.1746948,72.9684868
1960732364,19.175696,72.968441
1960732421,19.1812449,72.967668
1960732423,19.1812596,72.9677487
1960732441,19.1813499,72.9676479
1960732484,19.1813579,72.9676578
1960732501,19.1819542,72.9676614
1960732542,19.1821642,72.9679556
1960732544,19.182233,72.9679514
1960732549,19.1822733,72.9660963
1960732625,19.1847323,72.9649522
1960732626,19.1847274,72.9647987
1960732675,19.1854362,72.9559161
1960732684,19.185619,72.9558245
1960732686,19.1856267,72.955773
1960732748,19.1881282,72.9633327
1960732957,19.1913069,72.9679241
1960732962,19.1913117,72.9678717
1960732965,19.1913305,72.9678419
1960732994,19.1913921,72.9679981
1960733002,19.1914532,72.967842
1960733013,19.1915971,72.9629993
1960733045,19.1919998,72.9690345
1960733099,19.1929381,72.9701192
1960733120,19.1937595,72.9535984
1960733168,19.194491,72.949339
1960733213,19.1947012,72.9768357
1960733214,19.1947072,72.9770723
1960733223,19.1948385,72.9768852
1960733282,19.1950522,72.9740027
1960733288,19.1950787,72.9740583
1960733293,19.1951314,72.9739265
1960733296,19.195134,72.9740757
1960733327,19.19517,72.9739464
1960733382,19.1959304,72.9623578
1960733394,19.1959752,72.9711939
1960733396,19.1960124,72.9710694
1960733404,19.1966644,72.9623736
1960733406,19.1968281,72.9715634
1960733414,19.1971067,72.9804256
1960733463,19.1974009,72.9802011
1960733534,19.1988554,72.9817116
1960733537,19.1988716,72.9798187
1960733568,19.1989784,72.9798194
1960733664,19.2000478,72.9769559
1960733730,19.201278,72.9738458
1960733734,19.2013388,72.9739385
1960733766,19.2018227,72.9753518
1960733842,19.202826,72.9724274
1960733875,19.2035393,72.9772099
1960734099,19.2050877,72.9776359
1960734182,19.2073203,72.971868
1960734183,19.2074204,72.9717505
1960734187,19.2074589,72.9647764
1960734213,19.2083035,72.977084
1960734286,19.2093538,72.97395
1960734406,19.2111519,72.9821932
1960734408,19.2112748,72.9822148
1960734422,19.2117976,72.9761265
1960734426,19.2115536,72.9771973
1960734449,19.211658,72.9762674
1960734455,19.2117155,72.977202
1960734457,19.2117363,72.9773161
1960734521,19.2126641,72.9769758
1960734545,19.2137405,72.977374
1960734575,19.214121,72.977458
1960734582,19.214348,72.9587023
1960734583,19.2144751,72.9814939
1960734610,19.2149406,72.9581882
1960734638,19.2149562,72.97799
1960734699,19.2161062,72.9560633
1960734773,19.216871,72.978372
1960734783,19.217008,72.9717525
1960734794,19.2171218,72.9717716
1960734807,19.2175693,72.9788567
1960734822,19.2182133,72.983146
1960734864,19.2189084,72.952666
1960734881,19.219331,72.9662506
1960734956,19.2207743,72.954184
1960734972,19.220946,72.9606116
1960734983,19.2211837,72.9891355
1960735081,19.2224183,72.9663243
1960735101,19.2225429,72.9719087
1960735216,19.2281323,72.9734311
1960735262,19.230931,72.9767122
1960735299,19.2322201,72.9700205
1960735422,19.2360226,72.976186
1960735424,19.2361009,72.9761765
1960735428,19.2361592,72.9754879
1960735433,19.2362887,72.9757097
1960735438,19.2365344,72.9697876
1960735440,19.236496,72.9758494
1960735457,19.2365504,72.9698066
1960735465,19.2366403,72.9698091
1960735473,19.2366462,72.9693932
1960735487,19.2404439,72.9757173
1960735517,19.2418035,72.975892
1960735545,19.2467323,72.9759129
1960735564,19.2483978,72.9749003
1960735567,19.2512613,72.9730985
1960735568,19.2531471,72.972401
1960735576,19.2571619,72.9706946
1960735584,19.2641128,72.967962
1960735610,19.2701391,72.9652102
1960735677,19.2757233,72.9163606
1960735678,19.2757737,72.9162799
1960735932,19.283226,72.9525666
1960735935,19.2835411,72.9057452
1960735999,19.2851361,72.9363581
1960736024,19.2851925,72.9042981
1960736051,19.2853384,72.9044259
1966835463,18.9951465,72.8314561
1966835473,18.9943602,72.8448336
1966835479,18.983987,72.8351856
1966835489,18.9816857,72.8345605
1966835497,18.9805536,72.8342196
1966835498,18.9884697,72.8357453
2051567050,19.0147684,72.8175767
2051567054,19.0150661,72.817201
2069691762,19.1387892,72.8097948
2130331504,19.1404007,72.8111595
2146269444,19.0716126,72.9072031
2146827202,19.1446589,72.8020197
2146838100,19.1443682,72.8015529
2155937885,19.0349802,72.8600211
2155937886,19.0352176,72.8598014
2163503474,18.9385595,72.8359307
2163503475,18.9385833,72.8360366
2163503477,18.9386309,72.8363245
2163503480,18.938714,72.8347281
2163538986,18.9264618,72.8337276
2163539003,18.9301808,72.8352041
2163539007,18.9344735,72.8369958
2163539009,18.9352502,72.8370405
2163539013,18.935738,72.8373584
2163539014,18.9358116,72.8370712
2163539019,18.9382331,72.8378661
2163539020,18.9383071,72.8378831
2163539022,18.9385201,72.8368578
2163539024,18.9384981,72.8369561
2163539025,18.9392018,72.8381123
2163544983,18.9353731,72.8372162
2163559556,18.9352768,72.8307315
2163559569,18.9363866,72.8305339
2163592436,19.017533,72.8481109
2163592452,19.0179453,72.8481782
2163592463,19.0184448,72.8469099
2163935132,19.0709141,72.9014549
2166873264,18.9392456,72.8347999
2168580990,18.9260449,72.8297836
2168581025,18.9263055,72.8292197
2168581047,18.9265476,72.828042
2168581052,18.926648,72.8270885
2175129198,18.9264374,72.8286377
2175130238,18.9284804,72.8298953
2175130255,18.9285534,72.8313406
2175130316,18.9287208,72.8296817
2175568308,18.9322086,72.8339261
2176144722,18.9487339,72.840433
2176144726,18.9488364,72.8399242
2176144735,18.9488992,72.8399341
2176144736,18.9489006,72.8369682
2176144744,18.9490726,72.8405169
2176144748,18.948779,72.840551
2176144788,18.9528383,72.8415701
2176144797,18.9528589,72.8414569
2176144830,18.9573144,72.8425565
2176144837,18.9577605,72.8426796
2176144839,18.9601044,72.8433694
2176144842,18.9633026,72.8440074
2176215889,18.94856,72.83511
2176215896,18.9485363,72.8403847
2176215934,18.9487993,72.840449
2176684445,18.9244174,72.8247071
2176684582,18.9249062,72.8223857
2176684763,18.9259695,72.8230305
2176684837,18.9263589,72.8205981
2176701305,18.927643,72.8217115
2176701319,18.9285982,72.8212423
2176701333,18.9291491,72.8216265
2176726928,18.915798,72.8245771
2176742012,18.9218773,72.8312283
2178056750,18.9219085,72.8311531
2178289364,19.1481171,72.9951297
2178289418,19.1490704,72.9897724
2178289463,19.1545794,72.9570831
2178289464,19.154654,72.9567524
2178293601,18.9614887,72.8132743
2178293608,18.9618453,72.8130547
2178293618,18.9620445,72.813465
2178293626,18.9620152,72.8135662
2192596437,19.1241521,72.9381781
2192596454,19.1250717,72.9287613
2192596458,19.1251677,72.9293999
2216091725,19.1950938,72.8014295
2216534449,18.9980977,72.8291547
2216534453,18.9981219,72.8310982
2216534555,19.0010753,72.8311259
2216800747,18.9758816,72.8442602
2216800803,18.9907657,72.851199
2221887687,19.2197874,72.8339994
2222708534,19.2033498,72.8377515
2222708554,19.2035855,72.8308651
2222708871,19.2063205,72.838134
2222709056,19.2101979,72.8303452
2222709254,19.2129998,72.8594598
2224023731,19.1988038,72.820691
2227587399,19.2218359,72.9904309
2227587469,19.2221864,72.9902395
2227588045,19.2275172,72.9809261
2227588329,19.231388,72.9801519
2228291339,19.1913046,72.9879074
2228291492,19.1939533,72.98919
2228292627,19.209528,72.9622581
2230881385,19.1988656,72.9653679
2230881419,19.2003455,72.9729037
2230881545,19.2078979,72.9644617
2230881603,19.2114563,72.9675118
2230881915,19.2167448,72.9690011
2231178020,19.147144,72.7994992
2231178213,19.1614298,72.8058018
2231178576,19.1693926,72.7949676
2233650285,19.1604202,72.8396122
2233651344,19.1792363,72.8621401
2233651626,19.1803851,72.8641391
2233651771,19.1813959,72.8640962
2233652193,19.1843458,72.8500922
2233870975,19.1374775,72.8919073
2233871883,19.1724203,72.8820982
2233871937,19.1737349,72.8812607
2233871965,19.1750601,72.8812332
2236679363,19.1301456,72.8801162
2236679734,19.1354361,72.8823258
2237026865,19.1859329,72.9583201
2237116133,19.1578479,72.9590365
2238597919,19.0522774,72.9005747
2238597924,19.0525232,72.9007882
2241633911,19.1735887,72.9577037
2241842966,18.9303732,72.8262006
2242267356,19.1834622,72.9711273
2242576961,19.2929036,72.8668884
2242577182,19.2984351,72.8522515
2242577574,19.3024029,72.8671906
2242610558,19.1236945,72.8563376
2244632754,18.9464479,72.8290206
2244632763,18.9489792,72.8409419
2244632787,18.9515075,72.8415778
2244632789,18.951571,72.8412525
2244632808,18.9526541,72.8418434
2244632810,18.9527179,72.8415399
2244632843,18.9566112,72.8428174
2244632844,18.9566902,72.8425353
2244790383,19.2614293,72.8730737
2244790774,19.2700565,72.8690153
2244791091,19.277175,72.8731973
2244791352,19.281976,72.8613308
2244792180,19.2946005,72.8458946
2244792452,19.2970426,72.8523678
2244793235,19.304316,72.8590513
2244797443,19.067662,72.8469424
2244894190,19.2789784,72.9226028
2244894228,19.2792551,72.8911306
2244961394,19.0848249,72.9038455
2244961457,19.087701,72.904305
2244961593,19.0904773,72.9040347
2244962111,19.1002493,72.8785792
2244962171,19.101889,72.9116189
2244962270,19.1051816,72.9128824
2244962347,19.1076031,72.8806538
2244962391,19.1102824,72.8813514
2245075637,19.1028665,72.9162673
2245093304,19.2586302,72.9727385
2245095080,19.2744294,72.9599765
2246157800,18.948613,72.835474
2246471647,19.0599369,72.8850696
2246471784,19.0632943,72.914547
2246471991,19.0654272,72.8997275
2246472307,19.0726312,72.8844484
2246472316,19.0728851,72.9101422
2246472380,19.0744,72.9060935
2246472414,19.0758222,72.88817
2246472463,19.0763585,72.8888695
2246472695,19.0801679,72.9175014
2246473687,19.1215916,72.9376567
2246661809,19.1068735,72.8923551
2246662462,19.114345,72.8984931
2246850880,19.0666125,72.9927802
2246850897,19.0683657,72.9856056
2246850997,19.0704893,72.9904638
2246851004,19.0706478,72.9878259
2246851069,19.0719992,72.9967145
2246851094,19.0723722,72.9920933
2246851210,19.0748114,72.9923124
2247988700,19.037294,72.8739862
2247988788,19.039515,72.8739582
2247989176,19.0524643,72.8348014
2248464985,19.3145125,72.8996596
2248465012,19.3174101,72.8993806
2248482698,19.28494,72.9011016
2248781882,19.0610407,72.8468683
2248782010,19.2781602,72.8899498
2248800164,19.0389601,72.912106
2248800178,19.0393675,72.9126102
2248800994,19.0451624,72.8932939
2248801048,19.0455219,72.8936897
2248801573,19.0492468,72.9267225
2248802401,19.0554248,72.888318
2248802695,19.0607778,72.913879
2249163368,19.2608162,72.8729945
2249163422,19.2626321,72.8734891
2249163520,19.264813,72.8749679
2249163570,19.266815,72.8766993
2249163578,19.2669394,72.8766935
2249163670,19.2719484,72.8826804
2249163684,19.2723247,72.8825719
2249163695,19.2724409,72.8827463
2249163790,19.2737267,72.8852458
2249163812,19.274025,72.8850847
2249163902,19.2758783,72.8884527
2249163917,19.2760318,72.8882684
2249163925,19.2759202,72.8883557
2249163937,19.2761968,72.8884844
2249163963,19.2770028,72.8895997
2249163976,19.2779134,72.8903501
2249163998,19.2795346,72.8911045
2249201919,19.2357345,72.8631966
2249201922,19.2362698,72.8632275
2249201933,19.2420395,72.8641126
2249201946,19.2447864,72.8644079
2249201958,19.2468752,72.8647914
2249201967,19.2490305,72.8656335
2249201995,19.2519955,72.8679672
2249202000,19.2524084,72.8679965
2249202008,19.2544977,72.8694211
2249202017,19.2548312,72.8695434
2249202021,19.2567841,72.8709855
2249268387,19.1996374,72.8610582
2249268388,19.1999462,72.8609796
2249268394,19.2010842,72.8615948
2249268398,19.2011483,72.8616178
2249268415,19.2031131,72.8627796
2249268416,19.2032238,72.8632628
2249268453,19.2095009,72.8682598
2249268465,19.2120941,72.8683689
2249268491,19.2142242,72.8676308
2249268494,19.2140813,72.8677349
2249268505,19.2159433,72.8672047
2249268513,19.2186459,72.8662607
2249268595,19.2275706,72.8632885
2249268637,19.2353166,72.8634262
2249268668,19.2370538,72.8631339
2249268702,19.243808,72.8645908
2249268703,19.2441377,72.8643039
2249269726,19.2030403,72.8624804
2249302241,19.1936134,72.8596538
2249302243,19.1936697,72.8595311
2249326297,19.1702432,72.8590484
2249326319,19.1769367,72.8587571
2249326337,19.1786378,72.8582473
2249326345,19.1802934,72.8582074
2249326347,19.1802682,72.8586475
2249326353,19.1813472,72.8585191
2249330788,19.1909349,72.8585674
2250251314,19.1742227,72.9555763
2250655498,19.1978046,72.971764
2250655557,19.2125175,72.9772426
2250655573,19.2309856,72.977662
2250676354,19.2544854,72.8695491
2250757251,19.2412952,72.8564658
2250795688,19.0498042,72.8334385
2250795693,19.0502074,72.8369669
2250795705,19.0501187,72.8382229
2250795710,19.0501673,72.8383449
2250795734,19.0508816,72.8380144
2250795768,19.0535275,72.8483048
2250795781,19.0538556,72.8469752
2250795799,19.0545432,72.8465643
2250795804,19.0546711,72.8467109
2250795814,19.055198,72.8466583
2250825435,19.084074,72.846043
2250825438,19.0828471,72.8462338
2250825448,19.0843605,72.8460632
2250825449,19.0843875,72.8461593
2250825507,19.0929193,72.8504334
2250825525,19.0934922,72.8509279
2250992725,19.0802936,72.847207
2250992727,19.0993089,72.854142
2250992735,19.1032485,72.8544194
2250992746,19.1127799,72.8547036
2250992749,19.112981,72.8551791
2250992750,19.1135329,72.8539789
2250992754,19.1137971,72.8545572
2250992758,19.1195742,72.855853
2250992764,19.1206687,72.8561188
2250992777,19.1349954,72.85517
2250992787,19.1397105,72.8550704
